pin,slack
reg_apb_wrp_0/reg16x8_0/un1_data_out8_6_set_RNIPDKE:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_6_set_RNIPDKE:C,6125
reg_apb_wrp_0/reg16x8_0/un1_data_out8_6_set_RNIPDKE:Y,6125
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[1]_genblk1_PWM_int[1]:ADn,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[1]_genblk1_PWM_int[1]:ALn,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[1]_genblk1_PWM_int[1]:CLK,7916
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[1]_genblk1_PWM_int[1]:D,4670
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[1]_genblk1_PWM_int[1]:EN,3807
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[1]_genblk1_PWM_int[1]:LAT,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[1]_genblk1_PWM_int[1]:Q,7916
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[1]_genblk1_PWM_int[1]:SD,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[1]_genblk1_PWM_int[1]:SLn,
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_4[0]:A,6125
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_4[0]:B,6082
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_4[0]:C,3840
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_4[0]:D,3783
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_4[0]:Y,3783
PWMctr_0/h_time[8]:ADn,
PWMctr_0/h_time[8]:ALn,
PWMctr_0/h_time[8]:CLK,4597
PWMctr_0/h_time[8]:D,5171
PWMctr_0/h_time[8]:EN,3717
PWMctr_0/h_time[8]:LAT,
PWMctr_0/h_time[8]:Q,4597
PWMctr_0/h_time[8]:SD,
PWMctr_0/h_time[8]:SLn,
LCD_RGB_0/data_reg[1]:ADn,
LCD_RGB_0/data_reg[1]:ALn,
LCD_RGB_0/data_reg[1]:CLK,38543
LCD_RGB_0/data_reg[1]:D,33475
LCD_RGB_0/data_reg[1]:EN,37142
LCD_RGB_0/data_reg[1]:LAT,
LCD_RGB_0/data_reg[1]:Q,38543
LCD_RGB_0/data_reg[1]:SD,
LCD_RGB_0/data_reg[1]:SLn,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[61]:ADn,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[61]:ALn,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[61]:CLK,5267
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[61]:D,7315
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[61]:EN,3242
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[61]:LAT,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[61]:Q,5267
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[61]:SD,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[61]:SLn,
LCD_RGB_0/color_word_msb_color_word_msb_0_1/CFG_3:C,
LCD_RGB_0/color_word_msb_color_word_msb_0_1/CFG_3:IPC,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_186:A,6927
reg_apb_wrp_0/reg16x8_0/un1_data_out8_186:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_186:C,4604
reg_apb_wrp_0/reg16x8_0/un1_data_out8_186:Y,4604
LCD_RGB_0/state_ns_i_a0_1[1]:A,37752
LCD_RGB_0/state_ns_i_a0_1[1]:B,37637
LCD_RGB_0/state_ns_i_a0_1[1]:C,37518
LCD_RGB_0/state_ns_i_a0_1[1]:Y,37518
LCD_RGB_0/color_word_msb_color_word_msb_0_1/CFG_2:C,
LCD_RGB_0/color_word_msb_color_word_msb_0_1/CFG_2:IPC,
LCD_RGB_0/cnt_cry[0]:B,35878
LCD_RGB_0/cnt_cry[0]:C,38584
LCD_RGB_0/cnt_cry[0]:CC,37212
LCD_RGB_0/cnt_cry[0]:P,35878
LCD_RGB_0/cnt_cry[0]:S,36458
LCD_RGB_0/cnt_cry[0]:UB,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_121:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_121:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_121:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_121:IPA,
reg_apb_wrp_0/reg16x8_0/mem_8__RNIPMA31[1]:A,5027
reg_apb_wrp_0/reg16x8_0/mem_8__RNIPMA31[1]:B,
reg_apb_wrp_0/reg16x8_0/mem_8__RNIPMA31[1]:C,4846
reg_apb_wrp_0/reg16x8_0/mem_8__RNIPMA31[1]:Y,4846
LCD_RGB_0/x_cnt_9_fast[1]:A,36336
LCD_RGB_0/x_cnt_9_fast[1]:B,36951
LCD_RGB_0/x_cnt_9_fast[1]:Y,36336
LCD_RGB_0/un1_IDLE_19_3_0_RNID0TR:A,37231
LCD_RGB_0/un1_IDLE_19_3_0_RNID0TR:B,36365
LCD_RGB_0/un1_IDLE_19_3_0_RNID0TR:C,39296
LCD_RGB_0/un1_IDLE_19_3_0_RNID0TR:D,37144
LCD_RGB_0/un1_IDLE_19_3_0_RNID0TR:Y,36365
reg_apb_demo_0/reg_demo_0/mem_mem_0_0/CFG_18:B,
reg_apb_demo_0/reg_demo_0/mem_mem_0_0/CFG_18:C,7353
reg_apb_demo_0/reg_demo_0/mem_mem_0_0/CFG_18:IPB,
reg_apb_demo_0/reg_demo_0/mem_mem_0_0/CFG_18:IPC,7353
corepwm_0/genblk3_corepwm_reg_if/period_reg[8]:ADn,
corepwm_0/genblk3_corepwm_reg_if/period_reg[8]:ALn,
corepwm_0/genblk3_corepwm_reg_if/period_reg[8]:CLK,5179
corepwm_0/genblk3_corepwm_reg_if/period_reg[8]:D,8867
corepwm_0/genblk3_corepwm_reg_if/period_reg[8]:EN,6662
corepwm_0/genblk3_corepwm_reg_if/period_reg[8]:LAT,
corepwm_0/genblk3_corepwm_reg_if/period_reg[8]:Q,5179
corepwm_0/genblk3_corepwm_reg_if/period_reg[8]:SD,
corepwm_0/genblk3_corepwm_reg_if/period_reg[8]:SLn,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/FF_34:EN,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/FF_34:IPENn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:ALn,4649
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:CLK,5097
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:EN,3546
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:Q,5097
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_117_set:SLn,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_un1_period_cnt_1_0_I_15:A,6294
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_un1_period_cnt_1_0_I_15:B,6211
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_un1_period_cnt_1_0_I_15:C,6134
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_un1_period_cnt_1_0_I_15:CC,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_un1_period_cnt_1_0_I_15:D,6030
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_un1_period_cnt_1_0_I_15:P,6030
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_un1_period_cnt_1_0_I_15:UB,
corepwm_0/genblk3_corepwm_reg_if/psh_negedge_reg_1_sqmuxa_3_0:A,5365
corepwm_0/genblk3_corepwm_reg_if/psh_negedge_reg_1_sqmuxa_3_0:B,5169
corepwm_0/genblk3_corepwm_reg_if/psh_negedge_reg_1_sqmuxa_3_0:Y,5169
PWMctr_0/un1_timerlto18_1:A,5048
PWMctr_0/un1_timerlto18_1:B,5000
PWMctr_0/un1_timerlto18_1:C,4926
PWMctr_0/un1_timerlto18_1:Y,4926
PWMctr_0/un1_h_time_cry_15_FCINST1:CC,4981
PWMctr_0/un1_h_time_cry_15_FCINST1:CO,4981
PWMctr_0/un1_h_time_cry_15_FCINST1:P,
PWMctr_0/un1_h_time_cry_15_FCINST1:UB,
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_1[7]:A,4846
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_1[7]:B,4803
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_1[7]:C,2561
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_1[7]:D,2504
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_1[7]:Y,2504
reg_apb_wrp_0/reg16x8_0/un1_data_out8_209:A,6927
reg_apb_wrp_0/reg16x8_0/un1_data_out8_209:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_209:C,4604
reg_apb_wrp_0/reg16x8_0/un1_data_out8_209:Y,4604
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/CFG_3:C,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/CFG_3:IPC,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[4]_genblk1_un1_pwm_enable_reg:A,4699
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[4]_genblk1_un1_pwm_enable_reg:B,6847
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[4]_genblk1_un1_pwm_enable_reg:Y,4699
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/FF_28:EN,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/FF_28:IPENn,
corepwm_0/genblk3_corepwm_reg_if/PRDATA_regif[0]:A,2275
corepwm_0/genblk3_corepwm_reg_if/PRDATA_regif[0]:B,1668
corepwm_0/genblk3_corepwm_reg_if/PRDATA_regif[0]:C,3930
corepwm_0/genblk3_corepwm_reg_if/PRDATA_regif[0]:D,3107
corepwm_0/genblk3_corepwm_reg_if/PRDATA_regif[0]:Y,1668
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_11__2_i_a2[6]:A,3288
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_11__2_i_a2[6]:B,3225
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_11__2_i_a2[6]:C,2974
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_11__2_i_a2[6]:D,2806
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_11__2_i_a2[6]:Y,2806
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/CFG_0:C,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/CFG_0:IPC,
GPIO_0_M2F_obuf/U0/U_IOENFF:A,
GPIO_0_M2F_obuf/U0/U_IOENFF:Y,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_82_set_RNI5G7C:A,6208
reg_apb_wrp_0/reg16x8_0/un1_data_out8_82_set_RNI5G7C:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_82_set_RNI5G7C:C,6034
reg_apb_wrp_0/reg16x8_0/un1_data_out8_82_set_RNI5G7C:Y,6034
LCD_RGB_0/un1_x_cnt_17_1:A,33823
LCD_RGB_0/un1_x_cnt_17_1:B,34713
LCD_RGB_0/un1_x_cnt_17_1:Y,33823
reg_apb_wrp_0/reg16x8_0/mem_6__RNI5AHT[2]:A,6251
reg_apb_wrp_0/reg16x8_0/mem_6__RNI5AHT[2]:B,
reg_apb_wrp_0/reg16x8_0/mem_6__RNI5AHT[2]:C,6082
reg_apb_wrp_0/reg16x8_0/mem_6__RNI5AHT[2]:Y,6082
reg_apb_wrp_0/reg16x8_0/un1_data_out8_179_rs_RNIU5CF:A,6088
reg_apb_wrp_0/reg16x8_0/un1_data_out8_179_rs_RNIU5CF:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_179_rs_RNIU5CF:C,5960
reg_apb_wrp_0/reg16x8_0/un1_data_out8_179_rs_RNIU5CF:Y,5960
reg_apb_wrp_0/reg16x8_0/un1_data_out8_39_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_39_set:ALn,4649
reg_apb_wrp_0/reg16x8_0/un1_data_out8_39_set:CLK,6205
reg_apb_wrp_0/reg16x8_0/un1_data_out8_39_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_39_set:EN,3546
reg_apb_wrp_0/reg16x8_0/un1_data_out8_39_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_39_set:Q,6205
reg_apb_wrp_0/reg16x8_0/un1_data_out8_39_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_39_set:SLn,
LCD_RGB_0/data_reg_2_8_0__m1:A,33844
LCD_RGB_0/data_reg_2_8_0__m1:B,33806
LCD_RGB_0/data_reg_2_8_0__m1:Y,33806
LCD_RGB_0/un1_cnt_delay_cry_4:B,34899
LCD_RGB_0/un1_cnt_delay_cry_4:CC,
LCD_RGB_0/un1_cnt_delay_cry_4:P,34899
LCD_RGB_0/un1_cnt_delay_cry_4:UB,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_1/FF_15:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_35_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_35_set:ALn,4649
reg_apb_wrp_0/reg16x8_0/un1_data_out8_35_set:CLK,6205
reg_apb_wrp_0/reg16x8_0/un1_data_out8_35_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_35_set:EN,3546
reg_apb_wrp_0/reg16x8_0/un1_data_out8_35_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_35_set:Q,6205
reg_apb_wrp_0/reg16x8_0/un1_data_out8_35_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_35_set:SLn,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:IPA,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:IPB,
LCD_RGB_0/x_cnt[0]:ADn,
LCD_RGB_0/x_cnt[0]:ALn,
LCD_RGB_0/x_cnt[0]:CLK,34118
LCD_RGB_0/x_cnt[0]:D,36336
LCD_RGB_0/x_cnt[0]:EN,
LCD_RGB_0/x_cnt[0]:LAT,
LCD_RGB_0/x_cnt[0]:Q,34118
LCD_RGB_0/x_cnt[0]:SD,
LCD_RGB_0/x_cnt[0]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_77_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_77_set:ALn,4610
reg_apb_wrp_0/reg16x8_0/un1_data_out8_77_set:CLK,5131
reg_apb_wrp_0/reg16x8_0/un1_data_out8_77_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_77_set:EN,3546
reg_apb_wrp_0/reg16x8_0/un1_data_out8_77_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_77_set:Q,5131
reg_apb_wrp_0/reg16x8_0/un1_data_out8_77_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_77_set:SLn,
LCD_RGB_0/data_reg_2_8_0__m55_1_0_wmux_0:A,35361
LCD_RGB_0/data_reg_2_8_0__m55_1_0_wmux_0:B,37572
LCD_RGB_0/data_reg_2_8_0__m55_1_0_wmux_0:C,36355
LCD_RGB_0/data_reg_2_8_0__m55_1_0_wmux_0:CC,
LCD_RGB_0/data_reg_2_8_0__m55_1_0_wmux_0:D,35355
LCD_RGB_0/data_reg_2_8_0__m55_1_0_wmux_0:P,
LCD_RGB_0/data_reg_2_8_0__m55_1_0_wmux_0:UB,
LCD_RGB_0/data_reg_2_8_0__m55_1_0_wmux_0:Y,35355
LCD_RGB_0/cnt_scan[2]:ADn,
LCD_RGB_0/cnt_scan[2]:ALn,
LCD_RGB_0/cnt_scan[2]:CLK,39550
LCD_RGB_0/cnt_scan[2]:D,38537
LCD_RGB_0/cnt_scan[2]:EN,39475
LCD_RGB_0/cnt_scan[2]:LAT,
LCD_RGB_0/cnt_scan[2]:Q,39550
LCD_RGB_0/cnt_scan[2]:SD,
LCD_RGB_0/cnt_scan[2]:SLn,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_1/FF_26:EN,
LCD_RGB_0/cnt[0]:ADn,
LCD_RGB_0/cnt[0]:ALn,
LCD_RGB_0/cnt[0]:CLK,33651
LCD_RGB_0/cnt[0]:D,36458
LCD_RGB_0/cnt[0]:EN,36447
LCD_RGB_0/cnt[0]:LAT,
LCD_RGB_0/cnt[0]:Q,33651
LCD_RGB_0/cnt[0]:SD,
LCD_RGB_0/cnt[0]:SLn,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_PWM_int[3]:ADn,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_PWM_int[3]:ALn,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_PWM_int[3]:CLK,7916
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_PWM_int[3]:D,4780
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_PWM_int[3]:EN,3807
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_PWM_int[3]:LAT,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_PWM_int[3]:Q,7916
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_PWM_int[3]:SD,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_PWM_int[3]:SLn,
reg_apb_demo_0/reg_demo_0/mem_mem_0_0/FF_15:EN,
PWMctr_0/un5_CNT_cry_2:B,6936
PWMctr_0/un5_CNT_cry_2:CC,6617
PWMctr_0/un5_CNT_cry_2:P,
PWMctr_0/un5_CNT_cry_2:S,6617
PWMctr_0/un5_CNT_cry_2:UB,
PWMctr_0/timer[0]:ADn,
PWMctr_0/timer[0]:ALn,
PWMctr_0/timer[0]:CLK,5889
PWMctr_0/timer[0]:D,2896
PWMctr_0/timer[0]:EN,
PWMctr_0/timer[0]:LAT,
PWMctr_0/timer[0]:Q,5889
PWMctr_0/timer[0]:SD,
PWMctr_0/timer[0]:SLn,
PWMctr_0/un1_CNTlto4:A,7011
PWMctr_0/un1_CNTlto4:B,6029
PWMctr_0/un1_CNTlto4:C,6889
PWMctr_0/un1_CNTlto4:D,6795
PWMctr_0/un1_CNTlto4:Y,6029
LCD_RGB_0/data_reg_2_8_0__m16:A,35316
LCD_RGB_0/data_reg_2_8_0__m16:B,35290
LCD_RGB_0/data_reg_2_8_0__m16:C,35232
LCD_RGB_0/data_reg_2_8_0__m16:Y,35232
reg_apb_wrp_0/reg16x8_0/un1_data_out8_105:A,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_105:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_105:C,4610
reg_apb_wrp_0/reg16x8_0/un1_data_out8_105:Y,4610
CoreGPIO_0/xhdl1_GEN_BITS[0]_REG_GEN_CONFIG_reg[0]_RNI753I[4]:A,3667
CoreGPIO_0/xhdl1_GEN_BITS[0]_REG_GEN_CONFIG_reg[0]_RNI753I[4]:B,3608
CoreGPIO_0/xhdl1_GEN_BITS[0]_REG_GEN_CONFIG_reg[0]_RNI753I[4]:C,1909
CoreGPIO_0/xhdl1_GEN_BITS[0]_REG_GEN_CONFIG_reg[0]_RNI753I[4]:D,3382
CoreGPIO_0/xhdl1_GEN_BITS[0]_REG_GEN_CONFIG_reg[0]_RNI753I[4]:Y,1909
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_73:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_73:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_73:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_73:IPA,
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_1[1]:A,4846
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_1[1]:B,4803
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_1[1]:C,2561
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_1[1]:D,2504
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_1[1]:Y,2504
PWMctr_0/CNT_3[6]:A,6305
PWMctr_0/CNT_3[6]:B,6029
PWMctr_0/CNT_3[6]:C,7822
PWMctr_0/CNT_3[6]:D,7728
PWMctr_0/CNT_3[6]:Y,6029
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_196:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_196:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_196:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_196:IPA,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_196:IPB,
FPGA_SoC_MSS_0/I2C_1_SDA_PAD/U_IOINFF:A,
FPGA_SoC_MSS_0/I2C_1_SDA_PAD/U_IOINFF:Y,
LCD_RGB_0/num_delay[5]:ADn,
LCD_RGB_0/num_delay[5]:ALn,
LCD_RGB_0/num_delay[5]:CLK,
LCD_RGB_0/num_delay[5]:D,37425
LCD_RGB_0/num_delay[5]:EN,36365
LCD_RGB_0/num_delay[5]:LAT,
LCD_RGB_0/num_delay[5]:Q,
LCD_RGB_0/num_delay[5]:SD,
LCD_RGB_0/num_delay[5]:SLn,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_19:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_19:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_19:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_19:IPA,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_19:IPB,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_264:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_264:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_264:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_264:IPA,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_264:IPB,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_264:IPC,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_196_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_196_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_196_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_196_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_196_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_196_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_196_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_196_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_196_rs:SLn,
LCD_RGB_0/data_reg_2_8_0__m38:A,33648
LCD_RGB_0/data_reg_2_8_0__m38:B,33651
LCD_RGB_0/data_reg_2_8_0__m38:C,33564
LCD_RGB_0/data_reg_2_8_0__m38:Y,33564
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_3:A,1735
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_3:B,2813
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_3:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_3:IPA,1735
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_3:IPB,2813
PWMctr_0/timer[7]:ADn,
PWMctr_0/timer[7]:ALn,
PWMctr_0/timer[7]:CLK,2896
PWMctr_0/timer[7]:D,2896
PWMctr_0/timer[7]:EN,
PWMctr_0/timer[7]:LAT,
PWMctr_0/timer[7]:Q,2896
PWMctr_0/timer[7]:SD,
PWMctr_0/timer[7]:SLn,
reg_apb_wrp_0/reg16x8_0/mem_10_[5]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_10_[5]:ALn,4649
reg_apb_wrp_0/reg16x8_0/mem_10_[5]:CLK,4803
reg_apb_wrp_0/reg16x8_0/mem_10_[5]:D,7248
reg_apb_wrp_0/reg16x8_0/mem_10_[5]:EN,3546
reg_apb_wrp_0/reg16x8_0/mem_10_[5]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_10_[5]:Q,4803
reg_apb_wrp_0/reg16x8_0/mem_10_[5]:SD,
reg_apb_wrp_0/reg16x8_0/mem_10_[5]:SLn,
LED2_obuf/U0/U_IOOUTFF:A,
LED2_obuf/U0/U_IOOUTFF:Y,
CoreAPB3_0/u_mux_p_to_b3/iPRDATA_0_sqmuxa_RNI2LH25:A,2785
CoreAPB3_0/u_mux_p_to_b3/iPRDATA_0_sqmuxa_RNI2LH25:B,3282
CoreAPB3_0/u_mux_p_to_b3/iPRDATA_0_sqmuxa_RNI2LH25:C,3216
CoreAPB3_0/u_mux_p_to_b3/iPRDATA_0_sqmuxa_RNI2LH25:D,3198
CoreAPB3_0/u_mux_p_to_b3/iPRDATA_0_sqmuxa_RNI2LH25:Y,2785
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_245:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_245:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_245:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_245:IPA,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_245:IPB,
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_4[6]:A,6125
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_4[6]:B,6082
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_4[6]:C,3840
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_4[6]:D,3783
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_4[6]:Y,3783
LCD_RGB_0/data_reg_2_8_0__m71:A,33886
LCD_RGB_0/data_reg_2_8_0__m71:B,34780
LCD_RGB_0/data_reg_2_8_0__m71:Y,33886
LCD_RGB_0/color_word_msb_color_word_msb_0_0/FF_2:EN,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_67:A,
